movieId,peopleId
2623,p_27539
2623,p_779
2623,p_27540
2623,p_16560
2623,p_6465
2671,p_27776
2671,p_27778
2671,p_9195
2671,p_27779
2671,p_27780
2671,p_27781
2671,p_27782
2671,p_27783
2671,p_27784
2673,p_27787
2673,p_27788
2673,p_9190
2673,p_27789
2673,p_27790
2673,p_27791
2673,p_27792
2673,p_9193
2384,p_27985
2384,p_27986
2384,p_10240
1398,p_28078
1398,p_28079
1398,p_8475
1398,p_8477
1398,p_28080
2796,p_3507
2796,p_28146
2796,p_28147
2796,p_28148
2796,p_28149
2796,p_28150
2796,p_21659
2796,p_22476
2796,p_28151
2384,p_28297
2860,p_24299
2860,p_28616
2860,p_28611
2860,p_28617
2860,p_28610
2860,p_28618
2860,p_28255
2897,p_14261
2897,p_10027
2897,p_6599
2899,p_16927
2899,p_28781
2899,p_8771
2899,p_66481
2901,p_28785
2901,p_28786
2901,p_28787
2901,p_28788
2965,p_16554
2965,p_29068
2965,p_13364
2965,p_29069
2965,p_29070
2965,p_29071
2965,p_29072
2965,p_29073
2965,p_29075
2965,p_29076
2965,p_29077
2968,p_29113
2968,p_28992
2968,p_29115
2968,p_29116
2968,p_29117
2968,p_29118
2968,p_29114
2897,p_29518
2897,p_29519
2897,p_17659
2897,p_29520
2897,p_29273
2897,p_2896
2897,p_4347
2897,p_8635
2897,p_8516
2897,p_2094
2897,p_3152
2897,p_29521
2897,p_3156
2897,p_4090
2897,p_8730
2897,p_3364
2897,p_29522
2897,p_12726
2897,p_12000
2897,p_29523
3025,p_29672
3025,p_29674
3025,p_113
3025,p_29675
3025,p_9899
3025,p_29676
3025,p_29677
3025,p_936
1613,p_29697
2269,p_29832
2269,p_29833
2269,p_29834
2269,p_29835
2269,p_29836
2269,p_29837
2269,p_29838
2269,p_29839
2269,p_29840
2269,p_29841
2269,p_29842
2269,p_29843
2269,p_31861
2269,p_29845
2269,p_29846
2269,p_29847
2269,p_29848
2269,p_29849
2269,p_29850
3050,p_776
3059,p_8829
3059,p_29950
3059,p_29951
3059,p_29952
3059,p_29953
3059,p_29954
3059,p_29955
3059,p_29956
3059,p_29258
3059,p_29957
3059,p_8728
3059,p_8835
3059,p_29958
3059,p_8838
3059,p_29959
3059,p_29960
3059,p_29961
3059,p_8828
3073,p_30111
3073,p_29642
3073,p_4072
3073,p_1547
3073,p_30112
3073,p_30113
3073,p_30114
3073,p_30115
3073,p_30116
3073,p_30117
3073,p_30118
3079,p_5
3079,p_30186
3079,p_30187
3079,p_113
3079,p_30188
3079,p_30189
3079,p_30190
3079,p_30191
3040,p_23440
3040,p_23442
3040,p_23443
3040,p_29835
3040,p_29834
3040,p_23441
3040,p_159909
3040,p_23444
3040,p_29832
3040,p_29843
3040,p_29847
2384,p_30726
2384,p_30786
3050,p_15531
3050,p_17485
3050,p_1039
3050,p_31028
3050,p_31029
3050,p_31031
3050,p_4175
3050,p_31032
3050,p_66896
3176,p_3317
3176,p_31078
3176,p_31079
3176,p_31080
3176,p_2538
3291,p_8447
3291,p_11064
3291,p_24357
3291,p_31507
3291,p_15455
3291,p_31508
3291,p_11154
3291,p_1276
3291,p_3223
3291,p_1461
3291,p_17867
3291,p_12797
3291,p_1007
3291,p_31510
3291,p_31511
3291,p_31512
3291,p_6719
3291,p_17343
3291,p_31513
3291,p_8924
3291,p_31514
3421,p_6250
3040,p_31859
3040,p_31860
3040,p_29848
3040,p_31861
3040,p_31899
3512,p_23880
3512,p_10866
3512,p_5616
3512,p_25541
3512,p_9779
3512,p_11803
3512,p_32286
3512,p_32287
3421,p_194
3421,p_32302
3421,p_32303
3421,p_32304
3421,p_32305
3421,p_32306
3421,p_167
3421,p_32307
3421,p_10968
3549,p_1019
3549,p_32682
3549,p_32683
3549,p_32684
3549,p_32685
3546,p_32694
3546,p_32695
3546,p_32696
3546,p_32697
3546,p_32698
3546,p_32699
3546,p_32700
3546,p_17888
3549,p_32726
3549,p_32727
3549,p_32728
3549,p_32729
3640,p_678
