movieId,genreId
89653,g_18
89720,g_18
90208,g_12
90208,g_28
90208,g_34
90208,g_878
90208,g_8497
90458,g_18
90488,g_18
90593,g_2916
90771,g_28
90850,g_18
91127,g_12
91132,g_53
91143,g_18
91402,g_13
91413,g_13
91582,g_18
91599,g_18
91767,g_2916
91843,g_190
92050,g_191
92054,g_18
92096,g_80
92239,g_28
92323,g_18
92409,g_18
92429,g_12
92467,g_18
92471,g_18
92561,g_12
92565,g_80
92580,g_3109
92749,g_18
92793,g_18
92794,g_18
92794,g_1115
92961,g_18
92974,g_18
92979,g_33
93025,g_18
93101,g_80
93193,g_80
93271,g_18
93334,g_18
93334,g_126
93375,g_27
93388,g_16
93388,g_87
93388,g_168
93388,g_303
93388,g_863
93388,g_867
93391,g_16
93391,g_87
93391,g_168
93391,g_303
93391,g_863
93392,g_16
93392,g_87
93392,g_168
93392,g_303
93392,g_863
93488,g_18
93522,g_12
93522,g_16
93522,g_28
93522,g_35
93579,g_28
93582,g_18
93713,g_18
93750,g_80
94086,g_35
94171,g_18
94222,g_117
94358,g_81
94409,g_126
94475,g_80
94476,g_80
94561,g_80
95007,g_2713
95071,g_81
95079,g_18
95342,g_18
95361,g_18
95381,g_80
95383,g_18
95419,g_35
95419,g_1116
95419,g_1122
95446,g_80
95447,g_80
95617,g_18
95631,g_18
95679,g_18
95687,g_18
95747,g_18
95748,g_18
96343,g_18
96558,g_13
97083,g_18
97596,g_122
97645,g_18
97645,g_79
97647,g_18
98942,g_18
99046,g_35
99196,g_18
99801,g_18
99856,g_18
99939,g_18
100003,g_18
100424,g_14
100424,g_18
101132,g_18
101133,g_18
101510,g_18
102462,g_27
102462,g_878
102669,g_18
103567,g_71
104238,g_18
104326,g_15
104326,g_869
104326,g_2891
104326,g_3166
104357,g_18
105169,g_69
105691,g_18
106198,g_18
106198,g_105
106463,g_18
106595,g_18
106845,g_127
107131,g_18
107449,g_18
107721,g_18
108222,g_18
108419,g_35
108468,g_18
108808,g_31
108808,g_2890
109067,g_81
109102,g_89
109635,g_81
109810,g_18
109849,g_35
110693,g_18
110693,g_35
111668,g_18
111687,g_18
111687,g_1122
112275,g_18
112275,g_1122
112512,g_18
112668,g_18
112733,g_18
112793,g_10107
112921,g_53
113838,g_18
114121,g_27
114121,g_53
114154,g_18
115261,g_80
115328,g_33
115461,g_18
116031,g_80
116151,g_2370
116173,g_80
116692,g_80
117012,g_18
117019,g_18
117216,g_18
117379,g_18
117542,g_35
117542,g_869
117620,g_13
117633,g_35
117635,g_35
117636,g_35
119134,g_18
119775,g_18
119986,g_12
119986,g_14
119986,g_15
119986,g_35
119986,g_3166
120667,g_3112
121254,g_18
121433,g_166
126251,g_79
126251,g_80
129479,g_18
129669,g_79
129669,g_80
129672,g_79
129672,g_80
129753,g_35
129933,g_18
129942,g_18
130060,g_27
130185,g_18
132172,g_27
133571,g_878
133862,g_18
133863,g_18
134487,g_28
134487,g_31
135816,g_35
137001,g_18
137649,g_14
137649,g_15
137649,g_35
137649,g_6522
137649,g_14452
137971,g_18
138270,g_81
138737,g_18
138969,g_18
138969,g_33
142408,g_18
145915,g_99
147459,g_35
147864,g_27
149215,g_18
150422,g_18
152127,g_18
152175,g_27
152925,g_35
152925,g_37
153057,g_18
153527,g_27
156994,g_35
156994,g_1122
157844,g_85
157844,g_871
157844,g_873
157844,g_874
159883,g_35
161526,g_18
161526,g_27
161526,g_79
161638,g_18
161640,g_18
162090,g_126
162305,g_18
163279,g_18
163349,g_31
163587,g_27
163597,g_80
163965,g_18
164382,g_126
164391,g_878
164627,g_18
165290,g_35
165295,g_18
165295,g_31
165397,g_37
165961,g_34
165961,g_878
166306,g_18
167279,g_80
167283,g_18
167494,g_81
168033,g_28
170129,g_18
171398,g_18
171975,g_18
174211,g_81
174318,g_126
174348,g_31
174351,g_644
174401,g_31
174435,g_18
174494,g_27
175327,g_14
175327,g_35
175327,g_1122
175386,g_18
175458,g_35
175572,g_27
175622,g_18
175627,g_18
175827,g_17
175827,g_878
175827,g_3167
175926,g_28
175930,g_28
175949,g_31
176080,g_81
176081,g_31
176321,g_18
176419,g_18
176423,g_18
176424,g_18
176432,g_18
176563,g_28
176914,g_18
176929,g_28
176943,g_28
176945,g_18
176969,g_3109
177047,g_27
177051,g_27
177078,g_35
177086,g_17126
177087,g_18
177147,g_27
177288,g_18
177443,g_2890
177468,g_27
177659,g_122
178277,g_35
178311,g_27
178319,g_126
178324,g_878
178351,g_18
178400,g_36
178792,g_18
178820,g_27
179111,g_18
179115,g_27
179236,g_35
179614,g_18
179693,g_2932
179706,g_35
179846,g_27
179929,g_27
179931,g_27
180187,g_35
180637,g_28
180964,g_35
180993,g_18
181000,g_35
181006,g_18
181009,g_18
181020,g_18
181046,g_241
181051,g_18
181059,g_2890
181062,g_18
181078,g_18
181079,g_18
181082,g_18
181087,g_18
181090,g_18
181094,g_18
181095,g_17126
181096,g_135
181098,g_18
181101,g_122
181103,g_126
181109,g_18
181292,g_36
181380,g_79
181396,g_12
181401,g_169
181422,g_18
181475,g_18
181481,g_122
181510,g_81
181523,g_35
181526,g_18
181528,g_193
181529,g_193
181530,g_193
181532,g_35
181847,g_18
181849,g_18
181864,g_18
181864,g_36
181865,g_18
181937,g_28
182659,g_18
182668,g_35
182705,g_56
183270,g_36
183366,g_79
184913,g_37
184919,g_80
184934,g_35
185060,g_35
185062,g_35
185097,g_126
185182,g_28
185204,g_28
185205,g_33
185206,g_35
185218,g_35
185240,g_35
185257,g_35
185268,g_1125
185273,g_35
185278,g_18
185415,g_81
185416,g_81
185417,g_81
185500,g_18
185502,g_122
185511,g_18
185511,g_1122
185819,g_158
185822,g_35
185868,g_18
185974,g_35
186001,g_122
186186,g_1125
186399,g_18
186407,g_18
186408,g_35
186418,g_35
186494,g_35
186533,g_27
186618,g_80
186887,g_79
186896,g_17126
186950,g_1125
186963,g_18
187043,g_35
187231,g_644
187233,g_17
187233,g_18
187237,g_18
187238,g_18
187302,g_35
187303,g_35
187370,g_18
187424,g_35
187431,g_35
187571,g_35
187608,g_56
187616,g_12
187617,g_2890
187690,g_18
187932,g_18
187963,g_12
187963,g_28
187963,g_35
187967,g_35
187972,g_35
187976,g_35
187989,g_106
188040,g_18
188041,g_33
188060,g_35
188199,g_35
188208,g_80
188209,g_27
188214,g_35
188355,g_80
188356,g_80
188376,g_53
188383,g_10107
188395,g_53
188398,g_18
188401,g_644
188402,g_644
188404,g_37
188411,g_37
188415,g_35
188420,g_37
188487,g_35
188560,g_28
188561,g_18
188599,g_18
188763,g_18
188775,g_28
188784,g_28
188795,g_28
188804,g_18
188812,g_27
188877,g_18
188879,g_53
188880,g_122
188905,g_122
188934,g_18
188994,g_122
189001,g_53
189002,g_53
189007,g_27
189012,g_31
189015,g_18
189111,g_18
189117,g_18
189127,g_18
189129,g_18
189132,g_18
189133,g_35
189154,g_37
189155,g_18
189190,g_126
189261,g_53
189262,g_35
189268,g_18
189307,g_27
189339,g_53
189439,g_31
189471,g_35
189499,g_35
189501,g_18
189534,g_878
189540,g_28
189577,g_79
189624,g_14
189809,g_28
189815,g_35
189953,g_191
190258,g_18
190272,g_18
190283,g_126
190293,g_18
190294,g_18
190340,g_18
190352,g_33
190356,g_35
190357,g_35
190372,g_31
190378,g_14452
190395,g_18
190400,g_35
190409,g_18
190542,g_18
190547,g_18
190898,g_33
190905,g_37
190958,g_27
30,g_34
30,g_878
474,g_33
474,g_71
474,g_79
474,g_80
474,g_166
474,g_1150
477,g_27
477,g_33
477,g_35
477,g_71
477,g_79
477,g_80
477,g_166
774,g_206
774,g_1116
774,g_1122
774,g_3148
774,g_3165
1128,g_12
1128,g_18
1160,g_17
1160,g_864
1160,g_866
1160,g_2979
1963,g_19
1963,g_219
2903,g_122
2963,g_17
2963,g_878
2963,g_1110
2963,g_3165
2987,g_18
2987,g_31
3177,g_27
3693,g_136
4323,g_18
4323,g_3165
4325,g_18
4325,g_27
4325,g_1119
4890,g_18
4890,g_3138
5054,g_2916
5073,g_36
5087,g_87
5087,g_202
5087,g_209
5087,g_1112
5087,g_3163
5117,g_3167
5139,g_17
5139,g_69
5139,g_208
5139,g_807
5154,g_106
5154,g_136
5154,g_3167
5888,g_80
5888,g_3165
7216,g_162
7216,g_164
7390,g_80
7390,g_3167
7860,g_18
8214,g_44
8214,g_3163
8383,g_17126
8652,g_19
8653,g_18
8653,g_3163
8692,g_162
8771,g_157
8779,g_16
8900,g_44
8900,g_219
8927,g_122
8949,g_17
8949,g_35
8949,g_1110
8949,g_3167
8949,g_7931
8949,g_10217
9551,g_16
9551,g_114
9551,g_210
9632,g_141
9632,g_144
9634,g_53
9634,g_10215
9669,g_27
9704,g_204
9728,g_27
9728,g_53
10221,g_71
10221,g_127
10291,g_127
10374,g_126
10374,g_2713
10422,g_126
10448,g_12
10448,g_36
10506,g_99
10686,g_28
10686,g_193
10697,g_33
10697,g_126
10722,g_56
10722,g_168
10770,g_2888
10770,g_13544
10831,g_18
10831,g_80
10880,g_878
10931,g_219
10960,g_35
10960,g_878
10980,g_28
10980,g_86
11214,g_99
11214,g_10222
11214,g_10227
11466,g_122
11466,g_13544
11479,g_12
11479,g_35
11492,g_18
11492,g_3138
11569,g_27
11569,g_53
11612,g_28
11612,g_35
11810,g_33
11810,g_126
11819,g_53
11819,g_3167
11876,g_12
11876,g_19
11914,g_35
11914,g_10216
11948,g_18
11948,g_31
11953,g_18
11953,g_31
11981,g_35
12156,g_71
12217,g_1115
12302,g_35
12424,g_18
12468,g_18
12470,g_18
12496,g_18
12496,g_28
12544,g_18
12544,g_35
12562,g_18
12583,g_14
12583,g_27
12592,g_80
12592,g_1125
12595,g_18
12595,g_878
12604,g_18
12604,g_35
12607,g_53
12607,g_878
12765,g_71
12838,g_18
13115,g_35
13497,g_106
13570,g_19644
13624,g_28
13624,g_81
13624,g_10215
14082,g_16
14082,g_34
14082,g_878
14099,g_53
14141,g_36
14141,g_99
14446,g_163
14634,g_36
14761,g_81
14786,g_37
15122,g_27
15122,g_79
15122,g_878
15122,g_1109
15122,g_10215
15122,g_10223
15122,g_10226
15204,g_18
15204,g_1122
15635,g_18
15738,g_18
15779,g_34
15779,g_250
15851,g_126
15861,g_33
15927,g_35
15938,g_18
16002,g_18
16002,g_31
16206,g_28
16206,g_878
16739,g_12
16739,g_28
16749,g_16304
17026,g_35
17026,g_10216
17318,g_18
17318,g_69
17318,g_10223
17357,g_126
17357,g_10218
17357,g_10219
18880,g_81
18880,g_82
18893,g_44
18952,g_53
18952,g_105
18952,g_3167
19044,g_53
19044,g_644
19048,g_18
19048,g_10221
19189,g_33
19189,g_35
19478,g_18
19478,g_92
19478,g_1122
20008,g_18
20141,g_18
20297,g_18
20313,g_122
20412,g_18
20412,g_33
20412,g_35
20469,g_126
20469,g_818
20735,g_18
20919,g_35
21178,g_27
21178,g_867
21178,g_6033
21178,g_10226
21296,g_18
21296,g_302
21395,g_99
21395,g_303
21395,g_1113
21395,g_10221
21395,g_10222
21395,g_10224
21470,g_35
21470,g_10216
21488,g_18
21488,g_35
21550,g_18
21798,g_18
21798,g_144
21799,g_18
21799,g_35
21877,g_44
21877,g_69
21877,g_3167
21879,g_18
22082,g_71
22369,g_15
22369,g_17
22369,g_869
22369,g_7407
22369,g_10215
22369,g_10216
22532,g_44
22532,g_117
22532,g_1122
22769,g_35
22769,g_71
22871,g_18
22871,g_53
23185,g_818
23185,g_873
23185,g_1479
23221,g_18
23221,g_53
23374,g_28
23374,g_874
24213,g_18
24213,g_10221
24213,g_10224
24551,g_28
24551,g_2891
24649,g_1115
24649,g_1125
25443,g_18
25443,g_56
25904,g_18
25913,g_13
25913,g_15
25913,g_17
25913,g_50
25913,g_14452
26141,g_19
26141,g_10219
26284,g_28
26284,g_10215
26288,g_164
26309,g_18
26309,g_22
26572,g_87
26572,g_1113
26666,g_18
26666,g_53
26832,g_44
26832,g_10224
27041,g_18
27172,g_126
27180,g_18
27413,g_878
27536,g_196
27536,g_10105
27733,g_18
27832,g_72
28195,g_27
28335,g_22
28335,g_35
28380,g_28
28716,g_18
29721,g_27
29721,g_87
29721,g_874
29721,g_14710
29752,g_18
31267,g_14
31267,g_35
31346,g_18
31346,g_2889
31499,g_2890
31499,g_10222
31499,g_10228
31905,g_18
33010,g_18
33010,g_53
33041,g_18
33041,g_44
33041,g_71
33058,g_18
33058,g_10221
33058,g_10224
33188,g_17
33188,g_49
33188,g_1110
33188,g_3167
33188,g_10217
33188,g_10228
33188,g_13544
33471,g_44
33471,g_69
33471,g_10223
33756,g_101
33756,g_126
33756,g_10217
33756,g_10219
33944,g_2891
33944,g_10227
33944,g_10228
34086,g_18
34086,g_35
34086,g_10219
34144,g_28
34144,g_80
34144,g_136
34618,g_99
34618,g_303
34618,g_1113
34618,g_10222
34618,g_10223
34618,g_10228
34712,g_33
34712,g_34
34712,g_122
34712,g_124
34712,g_126
34712,g_154
34712,g_8497
34721,g_2889
34721,g_10221
34721,g_10223
35121,g_53
35188,g_80
35188,g_10215
35393,g_69
35393,g_10218
35393,g_10223
35492,g_18
35492,g_32
35525,g_206
35525,g_209
35525,g_10221
35525,g_10222
35525,g_10223
35525,g_10227
36162,g_80
36166,g_80
36251,g_53
36278,g_18
36458,g_18
36458,g_69
36736,g_3110
37265,g_170
37265,g_10226
37419,g_14
37419,g_28
37419,g_14414
37484,g_82
37484,g_10214
37797,g_28
37797,g_35
37799,g_1125
37799,g_2888
37799,g_3082
38057,g_28
38057,g_193
38404,g_1479
38516,g_18
39115,g_18
39465,g_1122
39509,g_56
39509,g_117
39661,g_33
39737,g_106
39979,g_18
40800,g_18
40975,g_27
40975,g_1115
41590,g_18
41592,g_18
41594,g_18
41619,g_18
41656,g_35
41788,g_35
42030,g_18
42069,g_3110
42073,g_86
42085,g_18
42197,g_2890
42197,g_3167
42446,g_18
43334,g_27
43334,g_10226
43523,g_53
43523,g_2738
43540,g_36
43602,g_18
43602,g_10223
43602,g_10228
43724,g_127
43724,g_10221
43759,g_191
43759,g_10223
43871,g_18
44130,g_191
44202,g_35
44216,g_35
44216,g_301
44216,g_3165
44693,g_251
44693,g_10215
44747,g_17
44747,g_1125
44750,g_18
44806,g_16
44806,g_869
44806,g_10216
44806,g_10217
44806,g_10218
45070,g_18
45070,g_80
45071,g_18
45071,g_27
45147,g_69
45147,g_73
45147,g_303
45147,g_1113
45283,g_18
45379,g_18
45385,g_18
45385,g_10221
45492,g_18
45652,g_18
45737,g_18
45753,g_18
45818,g_79
45818,g_134
45818,g_219
45821,g_196
45821,g_869
45821,g_3141
45821,g_8741
45821,g_10214
45821,g_10216
45951,g_18
45951,g_35
45951,g_10219
46161,g_18
46161,g_10221
46248,g_18
46291,g_71
46296,g_28
46296,g_53
46296,g_2738
46349,g_89
46793,g_32
46793,g_33
47079,g_18
47079,g_2738
47950,g_89
47950,g_3082
47950,g_6033
48006,g_35
48106,g_18
48222,g_18
48227,g_35
48227,g_69
48240,g_191
48252,g_27
48260,g_53
48304,g_191
48427,g_18
48427,g_3167
48434,g_18
48434,g_3167
48442,g_18
48934,g_18
49000,g_18
49144,g_27
49144,g_37
49149,g_18
49264,g_81
49264,g_82
49305,g_27
49305,g_87
49459,g_18
49642,g_28
49642,g_3166
49661,g_22
49661,g_2890
49747,g_27
49801,g_2738
49801,g_2890
50042,g_35
50089,g_53
50089,g_3167
50110,g_2370
50111,g_2890
50112,g_13
50177,g_35
50189,g_35
50206,g_2370
50214,g_2717
50262,g_81
50262,g_82
50373,g_18
50426,g_53
50426,g_80
50440,g_354
50440,g_1122
50440,g_3118
50509,g_18
50526,g_35
50584,g_35
50592,g_12
50592,g_17
50709,g_53
50709,g_80
50760,g_35
50770,g_35
50772,g_18
50875,g_114
50875,g_861
50875,g_10216
50936,g_18
50937,g_53
50941,g_15
50941,g_16
50941,g_1122
50941,g_3148
50941,g_10216
50941,g_15520
51135,g_35
51216,g_12
51219,g_12
51219,g_3167
51278,g_18
51278,g_35
51278,g_80
51278,g_127
51278,g_144
51278,g_3167
51278,g_14452
51364,g_18
51368,g_18
51459,g_2890
51521,g_79
51521,g_864
51553,g_81
51553,g_2890
51567,g_99
51567,g_115
51569,g_18
51710,g_18
51713,g_18
51800,g_18
51800,g_92
51800,g_134
51826,g_81
51880,g_18
51880,g_10215
51885,g_35
51959,g_121
52021,g_86
52021,g_87
52025,g_35
52036,g_35
52036,g_1119
52061,g_18
52061,g_35
52215,g_53
52215,g_80
52218,g_27
52225,g_12
52225,g_209
52817,g_36
52878,g_18
52878,g_35
52882,g_142
52932,g_79
53528,g_3167
53528,g_18385
53672,g_37
53672,g_191
53688,g_71
53839,g_18
53839,g_2738
53875,g_163
53972,g_18
53972,g_10220
53972,g_10228
54059,g_99
54059,g_204
54059,g_3167
54059,g_10223
54101,g_18
54123,g_28
54123,g_10215
54172,g_12
54172,g_18
54262,g_18
54262,g_35
54319,g_35
54429,g_27
54429,g_10226
54431,g_878
54431,g_10214
54512,g_209
54512,g_210
54512,g_2890
54651,g_130
54656,g_35
54656,g_10216
54662,g_12
54662,g_10215
54666,g_191
54846,g_81
54846,g_10225
54857,g_22
54857,g_2370
54860,g_2891
54860,g_10215
54937,g_18
54937,g_1113
54937,g_1119
55029,g_18
55029,g_56
55159,g_27
55166,g_1125
55178,g_18
55178,g_1122
55182,g_35
55197,g_18
55197,g_1119
55264,g_27
55280,g_191
55310,g_22
55310,g_197
55310,g_303
55310,g_1113
55310,g_1122
55310,g_3165
55331,g_18
55360,g_27
55384,g_18
55384,g_19
55471,g_15
55471,g_16
55471,g_7221
55544,g_27
55544,g_154
55679,g_12
55679,g_35
55705,g_12
56090,g_12
56090,g_35
56090,g_37
56090,g_878
56090,g_10214
56090,g_10215
56090,g_10216
56195,g_37
56195,g_191
56218,g_53
56219,g_37
56226,g_28
56226,g_81
56295,g_44
56305,g_22
56305,g_99
56460,g_18
56472,g_18
56477,g_18
56699,g_18
56699,g_101
56699,g_301
56699,g_3163
56699,g_10282
56699,g_14726
56822,g_53
56822,g_10215
56888,g_106
56908,g_35
57034,g_18
57034,g_27
57052,g_18
57052,g_33
57057,g_18
57057,g_1122
57085,g_18
57085,g_33
57085,g_864
57085,g_865
57085,g_3167
57131,g_12
57599,g_2890
57599,g_3167
57660,g_34
57660,g_79
58192,g_18
58192,g_10221
58192,g_10222
58321,g_27
58321,g_10215
58321,g_10226
58610,g_18
58682,g_18
58682,g_3167
58742,g_35
59087,g_27
59087,g_33
59087,g_79
59088,g_27
59088,g_53
59311,g_18
59311,g_10221
59369,g_35
59369,g_10216
59382,g_18
59382,g_35
59386,g_80
59401,g_22
59422,g_16
59422,g_869
59422,g_1122
59422,g_10221
59462,g_18
59462,g_35
59609,g_14
59609,g_35
59609,g_303
59609,g_1116
59609,g_1122
59625,g_17
59625,g_10105
59746,g_81
59820,g_22
59868,g_80
59868,g_863
59897,g_14
59897,g_27
59897,g_1116
59897,g_1122
59897,g_3165
60055,g_18
60112,g_33
60499,g_69
60499,g_10223
60540,g_80
60540,g_136
60583,g_17
60583,g_71
60583,g_1109
60583,g_1116
60583,g_3165
60591,g_17
60591,g_1109
60591,g_1116
60591,g_2888
60591,g_3165
60591,g_16304
61296,g_80
61296,g_3168
61345,g_35
61345,g_5702
62303,g_99
62303,g_14453
62367,g_18
63021,g_18
63183,g_80
63183,g_87
63183,g_209
63183,g_1113
63183,g_19717
63211,g_18
63211,g_31
63475,g_219
63492,g_18
63492,g_10221
63492,g_10228
63555,g_53
63555,g_141
63608,g_878
63860,g_18
63860,g_3164
63908,g_18
64021,g_15038
64113,g_27
64249,g_18
64254,g_18
64286,g_33
64536,g_197
64536,g_303
64536,g_1122
64536,g_3118
64576,g_191
64617,g_27
64617,g_15038
64701,g_18
64738,g_18
64738,g_31
64912,g_18
65461,g_18
65925,g_19
66079,g_18
66237,g_18
66314,g_18
66333,g_16
66758,g_126
66764,g_18
66820,g_18
66820,g_1116
66908,g_136
67061,g_16
67061,g_303
67061,g_353
67061,g_1113
67061,g_1122
67061,g_3165
67062,g_16
67062,g_303
67062,g_353
67062,g_1113
67062,g_1122
67062,g_3165
67264,g_99
67264,g_303
67264,g_524
67264,g_1168
67264,g_14726
67328,g_209
67328,g_303
67328,g_2890
67669,g_14
67669,g_16
67669,g_17
67669,g_35
67669,g_1109
67669,g_8741
67686,g_12
67686,g_81
67688,g_12
67688,g_35
67688,g_81
67774,g_35
67774,g_81
67813,g_12
67813,g_28
67813,g_35
67815,g_12
67827,g_17
67827,g_36
67827,g_1116
67827,g_2890
67827,g_3127
67827,g_3165
67935,g_92
68142,g_18
68154,g_18
68154,g_52
68193,g_18
68204,g_27
68204,g_3167
68478,g_18
68517,g_18
68517,g_3165
68532,g_18
68532,g_3165
68532,g_4221
68560,g_35
68560,g_3165
68596,g_18
68601,g_18
68601,g_3165
68602,g_18
68602,g_3165
68635,g_18
68635,g_3165
68639,g_35
68650,g_33
68650,g_6033
68688,g_18
68688,g_3165
68694,g_18
68694,g_3165
68698,g_18
68698,g_35
68734,g_18
68737,g_18
68737,g_3165
68752,g_35
68765,g_3165
68765,g_17126
68768,g_18
68768,g_31
68768,g_3165
68771,g_122
68773,g_35
68773,g_3165
68776,g_18
68776,g_35
68776,g_3165
68780,g_18
68780,g_80
68793,g_12
68793,g_17
68793,g_35
68793,g_10214
68793,g_10215
68793,g_10221
68793,g_15520
68828,g_18
68828,g_3165
68831,g_18
68831,g_3165
68835,g_53
68835,g_80
68855,g_126
68886,g_56
68886,g_80
69057,g_28
69436,g_18
69468,g_18
69468,g_17580
69505,g_114
69505,g_17580
69603,g_18
69603,g_17580
69604,g_18
69604,g_17580
69615,g_27
69615,g_1119
69712,g_18
69712,g_35
69712,g_1113
69942,g_126
70272,g_3166
70272,g_14926
70550,g_18
70620,g_18
70620,g_1122
70697,g_18
70697,g_818
70756,g_11
70770,g_18
70770,g_1116
70838,g_18
70840,g_18
70840,g_36
70870,g_18
71409,g_18
71409,g_1101
71410,g_18
71410,g_122
71410,g_1101
71441,g_18
71469,g_2890
71627,g_53
71627,g_2916
71880,g_14
71880,g_28
71880,g_34
71880,g_864
71880,g_878
71880,g_7931
71880,g_8497
71889,g_18
71914,g_135
72019,g_18
72157,g_18
72157,g_31
72184,g_18
72184,g_15588
72236,g_16
72267,g_18
72275,g_18
72277,g_18
72377,g_18
72378,g_18
72430,g_35
72430,g_1122
72465,g_18
72473,g_18
72644,g_35
73036,g_71
73036,g_3145
73719,g_18
73719,g_818
73719,g_1116
74223,g_18
74223,g_22
75199,g_18
75199,g_35
75313,g_18
75379,g_18
75417,g_27
75417,g_1119
75626,g_35
75757,g_71
75787,g_71
75787,g_101
75787,g_209
75896,g_80
75899,g_3166
75899,g_10105
75979,g_79
75979,g_80
76029,g_69
76069,g_18
76069,g_80
76103,g_18
76129,g_127
76129,g_3165
77113,g_69
77300,g_18
77531,g_14
77531,g_126
77531,g_3167
77799,g_17
77799,g_18
77799,g_35
77799,g_196
78164,g_35
78191,g_18
78720,g_18
78720,g_53
78873,g_18
78873,g_19
79010,g_18
79017,g_54
79017,g_71
79200,g_18
79250,g_18
79250,g_14415
79605,g_18
79605,g_130
79652,g_18
79652,g_35
79713,g_35
79777,g_18
79777,g_71
79962,g_28
79962,g_80
79968,g_18
79968,g_80
80048,g_71
80180,g_18
81138,g_18
81146,g_17
81146,g_10105
81172,g_18
81221,g_12
81221,g_35
81221,g_869
81287,g_17
81287,g_18
81392,g_18
81392,g_1116
81398,g_12
81398,g_33
81400,g_18
81400,g_36
81407,g_18
81411,g_18
81467,g_18
81467,g_122
81468,g_18
81468,g_71
81584,g_18
81584,g_3167
81703,g_35
82120,g_126
82207,g_18
82211,g_18
82234,g_12
82384,g_18
82387,g_18
82390,g_18
82390,g_2890
82799,g_33
82799,g_35
82900,g_2888
82921,g_14
82921,g_17
83114,g_18
83361,g_126
83528,g_28
83528,g_878
83531,g_18
83826,g_18
83826,g_122
83829,g_18
83832,g_18
83908,g_191
84333,g_18
84369,g_126
84372,g_18
84374,g_191
84612,g_18
84613,g_18
84827,g_33
84943,g_18
85044,g_18
85137,g_27
85137,g_1116
85137,g_3165
85415,g_33
85415,g_49
85415,g_126
85415,g_302
85415,g_303
85415,g_354
85644,g_18
85646,g_33
86044,g_18
86044,g_1188
86060,g_18
86065,g_18
86246,g_27
86328,g_27
86392,g_28
86392,g_33
86395,g_28
86504,g_18
86504,g_3167
86523,g_18
86523,g_209
86792,g_12
86792,g_27
87019,g_18
87225,g_28
87225,g_80
87305,g_18
87305,g_35
87323,g_18
87503,g_18
87519,g_18
87519,g_31
87677,g_18
87677,g_80
87701,g_18
87725,g_86
87759,g_28
87759,g_3166
87785,g_35
87795,g_18
87795,g_80
87802,g_17126
88124,g_18
88124,g_28
88127,g_18
88192,g_54
88357,g_18
88357,g_1110
88376,g_12
88376,g_35
88458,g_18
88630,g_18
88659,g_12
88659,g_17
88670,g_18
88760,g_12
88791,g_18
88846,g_18
88846,g_71
89073,g_12
89186,g_18
89237,g_35
89260,g_28
89260,g_3167
89316,g_28
89316,g_81
89329,g_18
89337,g_18
89369,g_18
89425,g_18
89427,g_35
89627,g_28
89627,g_53
89631,g_17
89631,g_18
89632,g_56
89636,g_28
89636,g_35
89805,g_28
89908,g_35
89908,g_114
89986,g_18
89992,g_18
90017,g_18
90017,g_33
90084,g_18
90084,g_35
90085,g_18
90086,g_18
90086,g_53
90122,g_18
90122,g_106
90205,g_80
90475,g_27
90494,g_126
90598,g_27
90663,g_18
90697,g_28
90697,g_80
90703,g_71
90716,g_27
90947,g_18
90961,g_53
90985,g_1126
91009,g_191
91058,g_27
91058,g_53
91075,g_18
91093,g_35
91133,g_18
91150,g_191
91172,g_18
91172,g_14452
91234,g_80
91269,g_18
91277,g_18
91403,g_16
91403,g_35
91403,g_869
91453,g_28
91549,g_28
91549,g_81
91577,g_126
91585,g_18
91600,g_18
91653,g_12
91653,g_17
91692,g_86
91692,g_3166
91700,g_35
91708,g_35
91714,g_2932
91747,g_126
91749,g_13
91827,g_14
91827,g_14452
91847,g_80
91900,g_12
91968,g_35
91976,g_12
91976,g_869
92047,g_2916
92048,g_33
92048,g_72
92051,g_18
92051,g_28
92087,g_18
92094,g_13
92097,g_80
92101,g_35
92177,g_18
92181,g_28
92181,g_53
92187,g_122
92189,g_27
92245,g_18
92246,g_28
92247,g_18
92365,g_35
92365,g_17580
92371,g_3109
92396,g_18
92403,g_18
92430,g_35
92472,g_18
92474,g_126
92502,g_18
92554,g_18
92554,g_31
92583,g_71
92585,g_18
92621,g_28
92621,g_3167
92637,g_878
92659,g_18
92659,g_1122
92733,g_18
92748,g_18
92750,g_18
92754,g_15
92754,g_17
92754,g_92
92754,g_2730
92754,g_17126
92788,g_18
92820,g_35
92881,g_35
92910,g_18
92912,g_35
92919,g_33
92920,g_18
92959,g_33
92959,g_35
92960,g_18
92960,g_31
92963,g_18
92967,g_35
92973,g_18
92977,g_18
92978,g_18
93017,g_190
93024,g_18
93055,g_79
93057,g_53
93058,g_18
93067,g_18
93069,g_18
93099,g_80
93100,g_80
93111,g_35
93154,g_18
93158,g_18
93159,g_18
93161,g_35
93221,g_18
93262,g_18
93342,g_12
93342,g_31
93352,g_18
93445,g_18
93468,g_80
93497,g_191
93535,g_80
93535,g_3167
93548,g_18
93611,g_18
93619,g_18
93623,g_35
93711,g_18
93761,g_18
93770,g_18
94038,g_18
94038,g_36
94089,g_53
94089,g_3167
94097,g_14452
94099,g_18
94221,g_12
94230,g_35
94236,g_18
94236,g_3167
94271,g_18
94272,g_80
94426,g_18
94474,g_14
94474,g_28
94707,g_22
94710,g_31
94710,g_36
95012,g_18
95078,g_18
95117,g_122
95380,g_28
95380,g_53
95417,g_18
95449,g_18
95495,g_18
